Epoch,Test Loss,Accuracy,Num Dendrites,Num Somas,Total Parameters,Regularized,Model Type,RF Type
17,0.31461239087430737,0.8893,4096,512,5318154,False,dendritic,random
2,0.397797348472891,0.8541,4096,2048,11626506,False,vanilla,None
10,0.3625929087777681,0.8829,2048,512,2661898,False,vanilla,None
18,0.3130694380666636,0.8901,4096,512,5318154,False,dendritic,random
3,0.33524983720500257,0.8777,4096,2048,11626506,False,vanilla,None
11,0.3847615400541432,0.8906,2048,512,2661898,False,vanilla,None
19,0.3171551854738706,0.8898,4096,512,5318154,False,dendritic,random
4,0.3407872065052956,0.8796,4096,2048,11626506,False,vanilla,None
12,0.3655524572616891,0.8914,2048,512,2661898,False,vanilla,None
0,0.3915740340193616,0.8536,4096,512,5318154,False,vanilla,None
5,0.35760596262503275,0.8766,4096,2048,11626506,False,vanilla,None
13,0.3953313422448273,0.8869,2048,512,2661898,False,vanilla,None
1,0.36953154413760464,0.8634,4096,512,5318154,False,vanilla,None
6,0.33768767316507387,0.8867,4096,2048,11626506,False,vanilla,None
14,0.41111669038669973,0.8849,2048,512,2661898,False,vanilla,None
2,0.3749875943117504,0.8644,4096,512,5318154,False,vanilla,None
7,0.35108985666987264,0.8903,4096,2048,11626506,False,vanilla,None
15,0.3949436909413036,0.8948,2048,512,2661898,False,vanilla,None
3,0.33723533559071867,0.878,4096,512,5318154,False,vanilla,None
8,0.37233023364332657,0.8877,4096,2048,11626506,False,vanilla,None
16,0.38881180216145667,0.8963,2048,512,2661898,False,vanilla,None
4,0.34226491066473946,0.8761,4096,512,5318154,False,vanilla,None
17,0.4024703969730984,0.8915,2048,512,2661898,False,vanilla,None
9,0.3485606096779244,0.8943,4096,2048,11626506,False,vanilla,None
5,0.3655412230121938,0.876,4096,512,5318154,False,vanilla,None
18,0.4041837717913374,0.8976,2048,512,2661898,False,vanilla,None
10,0.34455192050177463,0.8954,4096,2048,11626506,False,vanilla,None
6,0.34931560492591013,0.8827,4096,512,5318154,False,vanilla,None
19,0.4452270758632995,0.8933,2048,512,2661898,False,vanilla,None
11,0.3709746993417981,0.8931,4096,2048,11626506,False,vanilla,None
7,0.34796270199968843,0.8881,4096,512,5318154,False,vanilla,None
0,0.41587556238415874,0.8498,2048,512,2661898,True,vanilla,None
12,0.36600526766497876,0.8928,4096,2048,11626506,False,vanilla,None
8,0.3435859153919582,0.8933,4096,512,5318154,False,vanilla,None
1,0.4115585754566555,0.8523,2048,512,2661898,True,vanilla,None
13,0.429933972751038,0.8883,4096,2048,11626506,False,vanilla,None
9,0.3510112583259993,0.8922,4096,512,5318154,False,vanilla,None
2,0.36784702897826327,0.8607,2048,512,2661898,True,vanilla,None
14,0.3800280729862802,0.8947,4096,2048,11626506,False,vanilla,None
10,0.3496379307176493,0.8938,4096,512,5318154,False,vanilla,None
3,0.3592115145506738,0.8656,2048,512,2661898,True,vanilla,None
15,0.43309085496665933,0.8911,4096,2048,11626506,False,vanilla,None
11,0.3475512045470974,0.8957,4096,512,5318154,False,vanilla,None
4,0.35182557113562957,0.8723,2048,512,2661898,True,vanilla,None
16,0.408945403627674,0.8997,4096,2048,11626506,False,vanilla,None
12,0.38362475241758404,0.8904,4096,512,5318154,False,vanilla,None
5,0.33723472794399983,0.8749,2048,512,2661898,True,vanilla,None
17,0.42170248852594744,0.8978,4096,2048,11626506,False,vanilla,None
6,0.34034178000462206,0.8762,2048,512,2661898,True,vanilla,None
13,0.41386580971788756,0.8875,4096,512,5318154,False,vanilla,None
18,0.43131762010316493,0.9001,4096,2048,11626506,False,vanilla,None
7,0.34053374487387983,0.8769,2048,512,2661898,True,vanilla,None
14,0.39342546396994893,0.8975,4096,512,5318154,False,vanilla,None
19,0.45040001663603363,0.8975,4096,2048,11626506,False,vanilla,None
8,0.3505870028387142,0.8732,2048,512,2661898,True,vanilla,None
15,0.41754443985940537,0.8899,4096,512,5318154,False,vanilla,None
9,0.33878708479902414,0.8745,2048,512,2661898,True,vanilla,None
0,0.42387421844126305,0.844,4096,2048,11626506,True,vanilla,None
16,0.4399539879935829,0.8885,4096,512,5318154,False,vanilla,None
10,0.3515408557804325,0.8736,2048,512,2661898,True,vanilla,None
17,0.4201789568119411,0.8961,4096,512,5318154,False,vanilla,None
1,0.376387454097784,0.8612,4096,2048,11626506,True,vanilla,None
11,0.3243112888517259,0.8793,2048,512,2661898,True,vanilla,None
18,0.41926810352862637,0.899,4096,512,5318154,False,vanilla,None
2,0.356813750217987,0.8673,4096,2048,11626506,True,vanilla,None
12,0.344356342584272,0.8751,2048,512,2661898,True,vanilla,None
19,0.4589117897698019,0.8949,4096,512,5318154,False,vanilla,None
3,0.3633592696506766,0.8636,4096,2048,11626506,True,vanilla,None
13,0.37225016536591926,0.8589,2048,512,2661898,True,vanilla,None
0,0.4220288178966015,0.8449,4096,512,5318154,True,vanilla,None
4,0.355252090700065,0.8709,4096,2048,11626506,True,vanilla,None
14,0.3434164548599267,0.8748,2048,512,2661898,True,vanilla,None
1,0.4230377477935598,0.845,4096,512,5318154,True,vanilla,None
5,0.3610895634451999,0.8661,4096,2048,11626506,True,vanilla,None
15,0.32955460622906685,0.8822,2048,512,2661898,True,vanilla,None
2,0.37253392421746556,0.8582,4096,512,5318154,True,vanilla,None
6,0.3325581339341176,0.8786,4096,2048,11626506,True,vanilla,None
16,0.31369742053219035,0.8857,2048,512,2661898,True,vanilla,None
3,0.35244432261473013,0.8702,4096,512,5318154,True,vanilla,None
7,0.354568501062031,0.8743,4096,2048,11626506,True,vanilla,None
17,0.3486558496952057,0.869,2048,512,2661898,True,vanilla,None
4,0.3580689163336271,0.8705,4096,512,5318154,True,vanilla,None
8,0.33853298878367943,0.874,4096,2048,11626506,True,vanilla,None
18,0.3463932417710371,0.8757,2048,512,2661898,True,vanilla,None
5,0.35833213148237786,0.8652,4096,512,5318154,True,vanilla,None
19,0.36199102932705157,0.8641,2048,512,2661898,True,vanilla,None
9,0.35631224248982685,0.8641,4096,2048,11626506,True,vanilla,None
6,0.34626547218878057,0.87,4096,512,5318154,True,vanilla,None
10,0.32237889740285997,0.8796,4096,2048,11626506,True,vanilla,None
0,0.46299497424801694,0.8308,8192,4096,40030218,False,dendritic,global
7,0.33850024664137934,0.8717,4096,512,5318154,True,vanilla,None
11,0.3524688795397553,0.8718,4096,2048,11626506,True,vanilla,None
8,0.34711144100638885,0.8679,4096,512,5318154,True,vanilla,None
1,0.39997241240513476,0.8573,8192,4096,40030218,False,dendritic,global
12,0.3216716328376456,0.8833,4096,2048,11626506,True,vanilla,None
9,0.33809039524838896,0.874,4096,512,5318154,True,vanilla,None
2,0.37914710425877873,0.863,8192,4096,40030218,False,dendritic,global
13,0.33409829720666134,0.8757,4096,2048,11626506,True,vanilla,None
10,0.34172477365671833,0.8746,4096,512,5318154,True,vanilla,None
3,0.3577887481903728,0.8737,8192,4096,40030218,False,dendritic,global
14,0.33660654044604,0.8774,4096,2048,11626506,True,vanilla,None
11,0.352285978160327,0.8707,4096,512,5318154,True,vanilla,None
15,0.3333741379312322,0.8825,4096,2048,11626506,True,vanilla,None
4,0.3459265790408171,0.8764,8192,4096,40030218,False,dendritic,global
12,0.3281314724796935,0.879,4096,512,5318154,True,vanilla,None
16,0.3663285627395292,0.8699,4096,2048,11626506,True,vanilla,None
5,0.32534198387514185,0.8818,8192,4096,40030218,False,dendritic,global
13,0.34351982496961764,0.8726,4096,512,5318154,True,vanilla,None
17,0.32985411622101746,0.8809,4096,2048,11626506,True,vanilla,None
14,0.33706917877815945,0.877,4096,512,5318154,True,vanilla,None
6,0.31953467749342135,0.8876,8192,4096,40030218,False,dendritic,global
18,0.339197924902922,0.8734,4096,2048,11626506,True,vanilla,None
15,0.3164317884211299,0.8826,4096,512,5318154,True,vanilla,None
7,0.3248235073082055,0.8847,8192,4096,40030218,False,dendritic,global
19,0.33096927913683877,0.8801,4096,2048,11626506,True,vanilla,None
16,0.3443508939463881,0.8735,4096,512,5318154,True,vanilla,None
8,0.3061557147133199,0.8917,8192,4096,40030218,False,dendritic,global
0,0.46262394118158123,0.8338,8192,1024,14830602,False,dendritic,global
17,0.35365880969204483,0.874,4096,512,5318154,True,vanilla,None
9,0.3042583137373381,0.8915,8192,4096,40030218,False,dendritic,global
18,0.3397165001193179,0.8754,4096,512,5318154,True,vanilla,None
1,0.3943884685824189,0.8621,8192,1024,14830602,False,dendritic,global
19,0.35345829881822005,0.8684,4096,512,5318154,True,vanilla,None
2,0.3691077428528025,0.8661,8192,1024,14830602,False,dendritic,global
10,0.30416398089897784,0.8925,8192,4096,40030218,False,dendritic,global
3,0.3462343191421485,0.8776,8192,1024,14830602,False,dendritic,global
11,0.2999480260606808,0.8924,8192,4096,40030218,False,dendritic,global
0,0.4357165328309506,0.8424,16384,4096,80015370,False,dendritic,global
4,0.33485180988341945,0.8807,8192,1024,14830602,False,dendritic,global
12,0.30255149833009215,0.8927,8192,4096,40030218,False,dendritic,global
1,0.384708758773683,0.8635,16384,4096,80015370,False,dendritic,global
5,0.32380388790293585,0.8844,8192,1024,14830602,False,dendritic,global
13,0.29138945990914034,0.8969,8192,4096,40030218,False,dendritic,global
6,0.31465105627533757,0.8892,8192,1024,14830602,False,dendritic,global
2,0.3552038658268844,0.8727,16384,4096,80015370,False,dendritic,global
14,0.287965487783091,0.897,8192,4096,40030218,False,dendritic,global
7,0.3058354380198672,0.8928,8192,1024,14830602,False,dendritic,global
3,0.3338603530126282,0.8814,16384,4096,80015370,False,dendritic,global
15,0.29397450123406665,0.8959,8192,4096,40030218,False,dendritic,global
8,0.3073755638508857,0.8911,8192,1024,14830602,False,dendritic,global
9,0.3045143153094038,0.8913,8192,1024,14830602,False,dendritic,global
4,0.32421242756934104,0.8843,16384,4096,80015370,False,dendritic,global
16,0.28704721145803413,0.9008,8192,4096,40030218,False,dendritic,global
10,0.2981496233540245,0.8951,8192,1024,14830602,False,dendritic,global
17,0.28154184985198555,0.9028,8192,4096,40030218,False,dendritic,global
5,0.30787796489422836,0.8891,16384,4096,80015370,False,dendritic,global
11,0.28642521657143966,0.8981,8192,1024,14830602,False,dendritic,global
18,0.28927377521803105,0.8985,8192,4096,40030218,False,dendritic,global
6,0.3026176237418682,0.8902,16384,4096,80015370,False,dendritic,global
12,0.2924164395920838,0.8967,8192,1024,14830602,False,dendritic,global
19,0.28552015781213963,0.903,8192,4096,40030218,False,dendritic,global
13,0.29615281616585165,0.8942,8192,1024,14830602,False,dendritic,global
7,0.2953708564178853,0.8937,16384,4096,80015370,False,dendritic,global
0,0.47052976602240454,0.8307,8192,4096,40030218,False,dendritic,local
14,0.28024262916060944,0.9017,8192,1024,14830602,False,dendritic,global
8,0.29784017348591285,0.8906,16384,4096,80015370,False,dendritic,global
1,0.39901194297060183,0.8572,8192,4096,40030218,False,dendritic,local
15,0.2767683158192453,0.9041,8192,1024,14830602,False,dendritic,global
16,0.28848109658383114,0.9018,8192,1024,14830602,False,dendritic,global
9,0.2878776687798621,0.8984,16384,4096,80015370,False,dendritic,global
2,0.3664102388333671,0.8697,8192,4096,40030218,False,dendritic,local
17,0.2861638248344011,0.8997,8192,1024,14830602,False,dendritic,global
3,0.34964633893363084,0.8746,8192,4096,40030218,False,dendritic,local
10,0.2818903741014155,0.9018,16384,4096,80015370,False,dendritic,global
18,0.2867323358224917,0.901,8192,1024,14830602,False,dendritic,global
4,0.3391945786491225,0.8777,8192,4096,40030218,False,dendritic,local
11,0.28646633708024327,0.8952,16384,4096,80015370,False,dendritic,global
19,0.28313693300455434,0.9014,8192,1024,14830602,False,dendritic,global
5,0.3342943598952475,0.8818,8192,4096,40030218,False,dendritic,local
0,0.47742804620839374,0.8254,8192,1024,14830602,False,dendritic,local
12,0.27547776534021656,0.9007,16384,4096,80015370,False,dendritic,global
6,0.31601797761041905,0.8889,8192,4096,40030218,False,dendritic,local
1,0.4004155257834664,0.8559,8192,1024,14830602,False,dendritic,local
13,0.27339863937489595,0.9033,16384,4096,80015370,False,dendritic,global
7,0.3102980440930475,0.8896,8192,4096,40030218,False,dendritic,local
2,0.37489249811896797,0.8637,8192,1024,14830602,False,dendritic,local
14,0.27202222847580154,0.9036,16384,4096,80015370,False,dendritic,global
3,0.3605201542377472,0.8697,8192,1024,14830602,False,dendritic,local
8,0.30726703831666635,0.8925,8192,4096,40030218,False,dendritic,local
4,0.3387520649010622,0.8762,8192,1024,14830602,False,dendritic,local
9,0.30669152746094935,0.8884,8192,4096,40030218,False,dendritic,local
15,0.27814149623147294,0.9025,16384,4096,80015370,False,dendritic,global
5,0.34311154541335526,0.8762,8192,1024,14830602,False,dendritic,local
10,0.3005709676425668,0.8928,8192,4096,40030218,False,dendritic,local
16,0.2726682454724855,0.904,16384,4096,80015370,False,dendritic,global
6,0.3186273416386375,0.8846,8192,1024,14830602,False,dendritic,local
11,0.2987467971029161,0.8956,8192,4096,40030218,False,dendritic,local
7,0.3110356832606883,0.886,8192,1024,14830602,False,dendritic,local
17,0.2722223599830383,0.9077,16384,4096,80015370,False,dendritic,global
12,0.29622532832848875,0.895,8192,4096,40030218,False,dendritic,local
8,0.3053855850726743,0.8891,8192,1024,14830602,False,dendritic,local
18,0.2888984376258111,0.9007,16384,4096,80015370,False,dendritic,global
9,0.30060928192319747,0.8915,8192,1024,14830602,False,dendritic,local
13,0.2976914863986305,0.8946,8192,4096,40030218,False,dendritic,local
19,0.28177489314369764,0.9021,16384,4096,80015370,False,dendritic,global
10,0.2937239308523226,0.8944,8192,1024,14830602,False,dendritic,local
14,0.28594777883985373,0.9,8192,4096,40030218,False,dendritic,local
11,0.29443809635277035,0.8933,8192,1024,14830602,False,dendritic,local
15,0.294416412098121,0.8963,8192,4096,40030218,False,dendritic,local
0,0.4449286049679865,0.8419,16384,4096,80015370,False,dendritic,local
12,0.2972859508251842,0.8922,8192,1024,14830602,False,dendritic,local
16,0.28082199847396416,0.903,8192,4096,40030218,False,dendritic,local
1,0.38735246356529524,0.8636,16384,4096,80015370,False,dendritic,local
13,0.28929276754961736,0.8951,8192,1024,14830602,False,dendritic,local
17,0.28032688937986955,0.9031,8192,4096,40030218,False,dendritic,local
14,0.2800605992161775,0.8987,8192,1024,14830602,False,dendritic,local
2,0.35035997836650173,0.8729,16384,4096,80015370,False,dendritic,local
18,0.288155618913566,0.8988,8192,4096,40030218,False,dendritic,local
15,0.27737486466199535,0.8996,8192,1024,14830602,False,dendritic,local
3,0.3367511675327639,0.8801,16384,4096,80015370,False,dendritic,local
16,0.2834753024427197,0.8986,8192,1024,14830602,False,dendritic,local
19,0.28029207168500636,0.9026,8192,4096,40030218,False,dendritic,local
4,0.31702802773517896,0.885,16384,4096,80015370,False,dendritic,local
17,0.2802114436709428,0.8996,8192,1024,14830602,False,dendritic,local
0,0.46761897281755377,0.8306,8192,4096,40030218,False,dendritic,random
18,0.28483283925282804,0.8997,8192,1024,14830602,False,dendritic,local
5,0.31524123779580565,0.8869,16384,4096,80015370,False,dendritic,local
1,0.40769670960269394,0.8526,8192,4096,40030218,False,dendritic,random
19,0.2788629412085195,0.9003,8192,1024,14830602,False,dendritic,local
2,0.37926046210753767,0.8611,8192,4096,40030218,False,dendritic,random
6,0.300655910863152,0.8901,16384,4096,80015370,False,dendritic,local
0,0.47629095595094223,0.8254,8192,1024,14830602,False,dendritic,random
3,0.3584767732816406,0.8696,8192,4096,40030218,False,dendritic,random
1,0.4086342240813412,0.8526,8192,1024,14830602,False,dendritic,random
7,0.29841428410403337,0.8938,16384,4096,80015370,False,dendritic,local
4,0.34511981621573246,0.8748,8192,4096,40030218,False,dendritic,random
2,0.3777861329196375,0.8626,8192,1024,14830602,False,dendritic,random
8,0.3000216048352326,0.8932,16384,4096,80015370,False,dendritic,local
3,0.36180513531346864,0.868,8192,1024,14830602,False,dendritic,random
5,0.3372571266527417,0.8789,8192,4096,40030218,False,dendritic,random
9,0.28221481868737863,0.8995,16384,4096,80015370,False,dendritic,local
4,0.35987103522955616,0.8658,8192,1024,14830602,False,dendritic,random
6,0.3325387213049056,0.88,8192,4096,40030218,False,dendritic,random
5,0.34509302289048327,0.8773,8192,1024,14830602,False,dendritic,random
10,0.2832519794943966,0.8966,16384,4096,80015370,False,dendritic,local
7,0.32285130797307704,0.8817,8192,4096,40030218,False,dendritic,random
6,0.3358348572178732,0.8771,8192,1024,14830602,False,dendritic,random
8,0.32063970422442956,0.8824,8192,4096,40030218,False,dendritic,random
11,0.27585259683524505,0.9009,16384,4096,80015370,False,dendritic,local
7,0.3273803094708467,0.8818,8192,1024,14830602,False,dendritic,random
9,0.30999849680103836,0.8873,8192,4096,40030218,False,dendritic,random
8,0.3178898900558677,0.8853,8192,1024,14830602,False,dendritic,random
12,0.2724428216490564,0.9033,16384,4096,80015370,False,dendritic,local
9,0.3127112946461273,0.8856,8192,1024,14830602,False,dendritic,random
10,0.3100002009091498,0.8888,8192,4096,40030218,False,dendritic,random
13,0.2820975232539298,0.9018,16384,4096,80015370,False,dendritic,local
10,0.3335572028933447,0.8824,8192,1024,14830602,False,dendritic,random
11,0.31478610342439217,0.886,8192,4096,40030218,False,dendritic,random
14,0.2784918053429338,0.9041,16384,4096,80015370,False,dendritic,local
11,0.31303464258207553,0.8874,8192,1024,14830602,False,dendritic,random
12,0.3094186957312536,0.8906,8192,4096,40030218,False,dendritic,random
12,0.31885886550704134,0.885,8192,1024,14830602,False,dendritic,random
15,0.2722835262553601,0.9052,16384,4096,80015370,False,dendritic,local
13,0.30160553225233583,0.8899,8192,4096,40030218,False,dendritic,random
13,0.31448871177868754,0.8895,8192,1024,14830602,False,dendritic,random
16,0.2797091946571688,0.9006,16384,4096,80015370,False,dendritic,local
14,0.3039271296768249,0.8947,8192,4096,40030218,False,dendritic,random
14,0.30999152965937987,0.8912,8192,1024,14830602,False,dendritic,random
15,0.3055160182374942,0.8915,8192,4096,40030218,False,dendritic,random
15,0.31278751832963547,0.8908,8192,1024,14830602,False,dendritic,random
17,0.28606626910122135,0.9043,16384,4096,80015370,False,dendritic,local
16,0.31339675614822515,0.89,8192,1024,14830602,False,dendritic,random
16,0.3018458051772057,0.8942,8192,4096,40030218,False,dendritic,random
18,0.27363558094712753,0.9069,16384,4096,80015370,False,dendritic,local
17,0.3080030149674114,0.8949,8192,1024,14830602,False,dendritic,random
17,0.3094231480661827,0.8908,8192,4096,40030218,False,dendritic,random
19,0.30210740439876727,0.8967,16384,4096,80015370,False,dendritic,local
18,0.3237552908426033,0.8868,8192,1024,14830602,False,dendritic,random
18,0.32299589422307434,0.8884,8192,4096,40030218,False,dendritic,random
19,0.31638591945218514,0.8922,8192,1024,14830602,False,dendritic,random
0,0.4606749588930154,0.8288,16384,4096,80015370,False,dendritic,random
19,0.31013937709452233,0.8938,8192,4096,40030218,False,dendritic,random
0,0.37129803831818736,0.8648,8192,1024,14830602,False,vanilla,None
0,0.41411185396623007,0.848,8192,4096,40030218,False,vanilla,None
1,0.3867721485940716,0.8584,16384,4096,80015370,False,dendritic,random
1,0.37101459937005105,0.8653,8192,1024,14830602,False,vanilla,None
1,0.3784840372921545,0.8626,8192,4096,40030218,False,vanilla,None
2,0.34755987447651127,0.8776,8192,1024,14830602,False,vanilla,None
2,0.36394014709357975,0.8676,16384,4096,80015370,False,dendritic,random
3,0.3493771428548837,0.8763,8192,1024,14830602,False,vanilla,None
2,0.34429559752910954,0.8763,8192,4096,40030218,False,vanilla,None
3,0.3465847082530396,0.8738,16384,4096,80015370,False,dendritic,random
4,0.35530739664276945,0.8726,8192,1024,14830602,False,vanilla,None
3,0.35506015384121786,0.877,8192,4096,40030218,False,vanilla,None
5,0.3537308146493344,0.8816,8192,1024,14830602,False,vanilla,None
4,0.329390831574609,0.8791,16384,4096,80015370,False,dendritic,random
4,0.34124861176632626,0.8761,8192,4096,40030218,False,vanilla,None
6,0.3506605137563959,0.8852,8192,1024,14830602,False,vanilla,None
5,0.34445744941506207,0.8824,8192,4096,40030218,False,vanilla,None
5,0.3259963577118101,0.8819,16384,4096,80015370,False,dendritic,random
7,0.3716825426002092,0.8811,8192,1024,14830602,False,vanilla,None
6,0.3442492117232914,0.8875,8192,4096,40030218,False,vanilla,None
8,0.35451877461392667,0.8905,8192,1024,14830602,False,vanilla,None
6,0.31678596186109736,0.8846,16384,4096,80015370,False,dendritic,random
9,0.35207773679042165,0.888,8192,1024,14830602,False,vanilla,None
7,0.356708844534204,0.8876,8192,4096,40030218,False,vanilla,None
7,0.3235309864335422,0.884,16384,4096,80015370,False,dendritic,random
10,0.37977730680870103,0.8894,8192,1024,14830602,False,vanilla,None
8,0.34791307703037805,0.8889,8192,4096,40030218,False,vanilla,None
11,0.36886693971066536,0.8949,8192,1024,14830602,False,vanilla,None
9,0.3499549926270413,0.8947,8192,4096,40030218,False,vanilla,None
8,0.31237900596630724,0.8855,16384,4096,80015370,False,dendritic,random
12,0.38858796674993973,0.8979,8192,1024,14830602,False,vanilla,None
10,0.3900526588711935,0.8862,8192,4096,40030218,False,vanilla,None
9,0.30488007171433185,0.8918,16384,4096,80015370,False,dendritic,random
13,0.40397270943356467,0.8936,8192,1024,14830602,False,vanilla,None
11,0.372899330834139,0.8929,8192,4096,40030218,False,vanilla,None
14,0.3853189157251316,0.8977,8192,1024,14830602,False,vanilla,None
10,0.2940570313153388,0.8933,16384,4096,80015370,False,dendritic,random
12,0.3854468346844557,0.8903,8192,4096,40030218,False,vanilla,None
15,0.43018761258336563,0.8909,8192,1024,14830602,False,vanilla,None
11,0.30243727253584923,0.892,16384,4096,80015370,False,dendritic,random
16,0.44744862149221987,0.8954,8192,1024,14830602,False,vanilla,None
13,0.4062989579655136,0.8911,8192,4096,40030218,False,vanilla,None
17,0.42914063061434254,0.8989,8192,1024,14830602,False,vanilla,None
14,0.4072215482857833,0.891,8192,4096,40030218,False,vanilla,None
12,0.29600981434312046,0.8958,16384,4096,80015370,False,dendritic,random
18,0.43338717369339136,0.8971,8192,1024,14830602,False,vanilla,None
15,0.430793571581731,0.8933,8192,4096,40030218,False,vanilla,None
13,0.3054506613672534,0.894,16384,4096,80015370,False,dendritic,random
19,0.4830413496569742,0.8944,8192,1024,14830602,False,vanilla,None
16,0.4382045770701702,0.8952,8192,4096,40030218,False,vanilla,None
0,0.49498932761482045,0.8116,8192,1024,14830602,True,vanilla,None
14,0.30081339128598383,0.8938,16384,4096,80015370,False,dendritic,random
17,0.4361913869175117,0.8918,8192,4096,40030218,False,vanilla,None
1,0.3934401769804049,0.8566,8192,1024,14830602,True,vanilla,None
15,0.29548466993095,0.8985,16384,4096,80015370,False,dendritic,random
18,0.4475893259624644,0.8933,8192,4096,40030218,False,vanilla,None
2,0.3995502570384665,0.8542,8192,1024,14830602,True,vanilla,None
3,0.3671816911878465,0.8625,8192,1024,14830602,True,vanilla,None
19,0.47733205573995635,0.8983,8192,4096,40030218,False,vanilla,None
16,0.30434827431093286,0.8961,16384,4096,80015370,False,dendritic,random
4,0.35227897037056427,0.8708,8192,1024,14830602,True,vanilla,None
0,0.400122821896891,0.8541,8192,4096,40030218,True,vanilla,None
17,0.30669182463537287,0.8985,16384,4096,80015370,False,dendritic,random
5,0.36614255324194706,0.8647,8192,1024,14830602,True,vanilla,None
1,0.3830787411218957,0.8588,8192,4096,40030218,True,vanilla,None
6,0.35380616072046606,0.8648,8192,1024,14830602,True,vanilla,None
18,0.31495932451909103,0.8966,16384,4096,80015370,False,dendritic,random
2,0.3661500202326835,0.8671,8192,4096,40030218,True,vanilla,None
7,0.35203642860243595,0.8704,8192,1024,14830602,True,vanilla,None
19,0.3105505047059512,0.8981,16384,4096,80015370,False,dendritic,random
3,0.3709695989949794,0.8647,8192,4096,40030218,True,vanilla,None
8,0.4463099578890619,0.8422,8192,1024,14830602,True,vanilla,None
4,0.37185156798060937,0.8622,8192,4096,40030218,True,vanilla,None
9,0.3439816365702243,0.8734,8192,1024,14830602,True,vanilla,None
0,0.4307827551530886,0.842,16384,4096,80015370,False,vanilla,None
10,0.3229826613317562,0.8835,8192,1024,14830602,True,vanilla,None
5,0.36423511010936543,0.8688,8192,4096,40030218,True,vanilla,None
1,0.3726779673295685,0.8642,16384,4096,80015370,False,vanilla,None
11,0.34948080721535263,0.8732,8192,1024,14830602,True,vanilla,None
6,0.3573212518910818,0.8696,8192,4096,40030218,True,vanilla,None
2,0.3668762000301216,0.8756,16384,4096,80015370,False,vanilla,None
12,0.36054882227997237,0.8685,8192,1024,14830602,True,vanilla,None
7,0.3605258460097675,0.868,8192,4096,40030218,True,vanilla,None
13,0.37282939571179924,0.8648,8192,1024,14830602,True,vanilla,None
3,0.3521732906751995,0.8743,16384,4096,80015370,False,vanilla,None
8,0.34154907095281384,0.8741,8192,4096,40030218,True,vanilla,None
14,0.3806651147860515,0.8659,8192,1024,14830602,True,vanilla,None
4,0.3817838068249859,0.8741,16384,4096,80015370,False,vanilla,None
9,0.35039227701063397,0.8732,8192,4096,40030218,True,vanilla,None
15,0.32895462233808975,0.8814,8192,1024,14830602,True,vanilla,None
5,0.34556657736059987,0.8847,16384,4096,80015370,False,vanilla,None
10,0.3281223784330525,0.8794,8192,4096,40030218,True,vanilla,None
16,0.3337167235492151,0.8782,8192,1024,14830602,True,vanilla,None
17,0.35063088911620877,0.8711,8192,1024,14830602,True,vanilla,None
11,0.33753349471695815,0.8781,8192,4096,40030218,True,vanilla,None
6,0.3474718080479888,0.8883,16384,4096,80015370,False,vanilla,None
18,0.3560619515048552,0.872,8192,1024,14830602,True,vanilla,None
12,0.38936072540811345,0.8566,8192,4096,40030218,True,vanilla,None
7,0.34093787860644015,0.8921,16384,4096,80015370,False,vanilla,None
19,0.34145458410435087,0.8788,8192,1024,14830602,True,vanilla,None
13,0.3383259371488909,0.8758,8192,4096,40030218,True,vanilla,None
8,0.354519445543425,0.8889,16384,4096,80015370,False,vanilla,None
14,0.33472339922114264,0.8766,8192,4096,40030218,True,vanilla,None
0,0.4532334151901776,0.8355,16384,8192,147169290,False,dendritic,global
9,0.3779770316249585,0.8916,16384,4096,80015370,False,vanilla,None
15,0.39708368253858783,0.858,8192,4096,40030218,True,vanilla,None
10,0.3816650365538235,0.8914,16384,4096,80015370,False,vanilla,None
16,0.3388696650538263,0.8755,8192,4096,40030218,True,vanilla,None
1,0.3816634567478035,0.8626,16384,8192,147169290,False,dendritic,global
17,0.3482156933485707,0.8771,8192,4096,40030218,True,vanilla,None
11,0.41709004828258406,0.8919,16384,4096,80015370,False,vanilla,None
18,0.34950958814802047,0.8748,8192,4096,40030218,True,vanilla,None
2,0.363969836053969,0.8664,16384,8192,147169290,False,dendritic,global
12,0.3895743544083796,0.8925,16384,4096,80015370,False,vanilla,None
19,0.3422694244905363,0.8759,8192,4096,40030218,True,vanilla,None
13,0.41036798279213754,0.8934,16384,4096,80015370,False,vanilla,None
3,0.33378833683231207,0.8796,16384,8192,147169290,False,dendritic,global
0,0.4597402365901802,0.8339,8192,2048,23230474,False,dendritic,global
14,0.4738939479877583,0.8964,16384,4096,80015370,False,vanilla,None
1,0.40142978727817535,0.8551,8192,2048,23230474,False,dendritic,global
4,0.3308875602257403,0.8807,16384,8192,147169290,False,dendritic,global
2,0.3704875996218452,0.8659,8192,2048,23230474,False,dendritic,global
15,0.43834030813879415,0.8993,16384,4096,80015370,False,vanilla,None
3,0.3485879526485371,0.8746,8192,2048,23230474,False,dendritic,global
16,0.4435417817439884,0.8908,16384,4096,80015370,False,vanilla,None
5,0.31162067927137205,0.8889,16384,8192,147169290,False,dendritic,global
4,0.3346262096981459,0.8802,8192,2048,23230474,False,dendritic,global
5,0.32669325644456887,0.8825,8192,2048,23230474,False,dendritic,global
17,0.4709994001431933,0.8877,16384,4096,80015370,False,vanilla,None
6,0.3029072714757316,0.8895,16384,8192,147169290,False,dendritic,global
